domain_length,entropy,num_subdomains,has_dnssec,has_ds_records,has_spf,has_dmarc,record_types_count,ttl_value,is_malicious,num_digits,num_hyphens,health_score
42,3.5324202444704187,2,0,1,1,1,5,3600,0,0,1,100.0
8,3.775505642749172,4,0,0,1,0,7,300,0,8,1,77.0
5,1.543884776633027,1,0,0,0,1,7,300,0,9,0,84.0
12,2.121726899306635,3,0,0,0,1,1,300,1,9,2,49.0
33,3.6397076042500105,0,1,0,0,1,4,3600,0,4,0,100.0
43,2.6598605179015027,3,0,1,1,0,7,300,1,8,1,72.0
7,3.4874518408248245,1,0,0,0,0,6,86400,0,2,1,72.0
36,2.540887979203675,1,0,0,1,0,5,300,0,5,1,87.0
14,2.672265456988911,4,0,1,1,0,7,300,0,6,2,100.0
14,1.9760366210690548,2,1,0,0,0,3,3600,0,4,0,93.0
23,2.27469305899848,2,0,0,0,1,2,300,0,7,2,86.0
38,3.3162352725227615,1,1,0,1,0,6,3600,0,9,1,100.0
37,2.799489333945499,4,1,0,0,0,2,3600,1,5,0,54.0
27,3.8229080488337854,4,1,0,0,0,2,86400,0,5,1,84.0
32,4.057754864815028,0,0,0,0,1,1,300,0,6,0,74.0
36,3.1249392546502794,2,0,0,1,0,3,86400,0,7,2,83.0
11,3.774801876168177,1,0,0,1,0,3,86400,0,1,2,86.0
33,2.4207135395837103,3,0,0,1,1,6,300,0,6,2,82.0
12,2.7449136462002346,2,1,0,1,0,3,300,0,8,2,100.0
5,3.638333028650493,0,1,0,1,1,3,3600,0,0,2,100.0
7,2.658635978451092,4,1,0,1,0,3,300,0,0,0,98.0
28,3.2655148054769665,1,1,0,1,0,6,3600,0,6,0,100.0
27,2.0561183372475345,2,0,0,0,0,4,86400,0,4,1,78.0
12,3.2993139449114937,3,0,0,0,1,3,86400,0,0,0,83.0
41,4.084541121680681,0,0,0,1,1,7,3600,0,0,1,85.0
7,4.105918919470277,0,1,1,1,0,3,300,0,1,2,98.0
37,3.673033218988619,2,1,0,0,0,1,300,0,9,0,79.0
32,3.737260137228378,3,0,1,1,0,1,3600,0,8,0,92.0
12,3.173782335452102,0,1,1,0,1,7,86400,0,2,2,100.0
38,3.2540042704974743,1,1,0,0,0,3,3600,0,8,2,88.0
39,1.900951744231554,0,1,0,1,0,4,300,0,5,2,100.0
36,2.8315775652639035,3,1,1,0,0,3,300,0,9,1,83.0
28,2.8523288516590917,4,0,0,1,0,7,3600,0,5,1,90.0
18,4.37549350700322,4,0,1,0,1,3,300,0,6,0,98.0
36,2.7932605878698684,2,0,0,0,1,3,86400,0,9,2,86.0
47,3.148027934708273,3,0,0,1,0,5,3600,0,7,0,82.0
20,3.0997541978373073,0,0,0,1,0,4,86400,0,2,2,90.0
8,3.4102851511329817,0,0,0,0,0,2,86400,0,7,2,66.0
41,3.7446984939956875,4,1,0,1,0,7,3600,0,5,2,100.0
25,2.1751256285126166,4,0,0,1,1,3,3600,0,5,2,86.0
18,3.0861732572953073,1,1,1,0,0,7,300,0,2,2,94.0
35,3.9777531219480915,4,0,1,0,0,2,300,0,5,1,76.0
22,2.8893441415125345,1,0,0,1,0,4,3600,0,7,0,93.0
11,2.335372639120719,0,0,1,1,1,7,3600,0,6,2,100.0
14,3.4641272260688973,1,0,1,0,0,3,300,0,9,1,90.0
11,3.971302187397369,1,0,1,0,1,2,300,0,9,1,100.0
37,1.6894208787821738,2,0,0,0,1,7,300,0,6,2,84.0
27,3.8303714502216812,4,0,1,0,1,6,3600,0,2,2,100.0
25,3.9649437988853133,1,0,0,1,1,2,3600,0,9,1,84.0
23,2.8845687827658204,0,0,0,1,0,4,300,0,2,2,90.0
23,4.449916970455402,3,1,1,0,0,3,86400,0,4,1,86.0
40,3.8601250221219274,1,0,0,1,1,5,86400,0,4,2,85.0
33,3.8209876946869974,4,0,0,1,1,4,300,0,8,1,75.0
22,3.7435157232362153,2,1,1,1,1,5,3600,0,8,2,100.0
6,1.951824309654822,0,0,0,1,1,3,3600,0,9,1,83.0
5,2.1516926593590324,2,1,1,1,0,2,86400,0,4,0,100.0
9,2.891970394393275,3,1,0,1,0,6,300,1,4,2,72.0
24,2.2920130498783977,1,1,0,0,1,6,86400,0,5,2,100.0
15,2.745722917002121,1,0,0,0,1,7,86400,0,7,1,95.0
46,4.165392329768762,4,1,1,1,0,4,300,1,5,2,65.0
6,3.9729806756378077,1,1,0,0,0,4,86400,0,5,0,88.0
7,3.3901196354399468,0,0,1,0,0,4,3600,0,8,0,90.0
27,4.074361182753311,3,0,1,0,0,1,86400,0,0,1,82.0
16,3.8513171670517474,2,0,0,1,0,6,300,0,3,1,87.0
24,2.7869547955226714,3,1,0,1,1,6,3600,0,9,2,100.0
9,2.1031954561498356,1,0,1,0,0,3,3600,1,9,1,61.0
41,3.0426031200280175,2,1,0,0,1,1,86400,0,1,0,99.0
42,3.70868664758565,4,0,0,1,1,4,3600,0,8,0,78.0
34,2.809258796188779,3,1,1,0,1,4,300,0,2,2,100.0
13,3.5003157293516916,2,0,1,1,1,5,86400,1,9,0,80.0
38,1.7829822788731309,2,0,0,0,0,7,3600,1,1,1,42.0
48,3.7440142091142103,2,0,0,1,1,1,300,0,7,2,74.0
39,3.9381408596791863,0,0,0,1,0,7,86400,1,3,2,55.0
26,3.6205135673416233,3,0,0,1,1,2,300,0,1,2,76.0
48,4.401790762579097,2,0,1,1,0,7,3600,1,3,1,75.0
28,3.9799561723819212,3,0,1,0,1,6,86400,0,6,2,100.0
21,4.209281183629615,2,1,0,0,0,3,86400,0,6,2,91.0
14,4.300713250372944,4,1,1,1,0,2,3600,0,0,0,99.0
34,3.9040439756214256,4,0,1,1,0,2,300,0,0,0,91.0
27,3.522776526019497,4,0,0,0,1,3,3600,0,2,2,81.0
36,1.517155744082368,1,0,0,1,0,4,86400,0,1,1,85.0
21,2.8974772596693743,2,1,1,1,0,6,86400,0,2,1,100.0
21,3.2134868958670832,1,0,0,1,1,5,3600,1,3,1,62.0
18,2.4120908173439988,3,0,0,1,0,4,300,0,6,1,85.0
13,2.4543133407104163,1,0,0,1,0,7,3600,0,1,0,95.0
44,4.383478247130496,3,1,0,1,0,4,300,0,6,1,95.0
6,4.175132595608238,3,0,0,1,0,1,300,1,4,1,39.0
49,4.047537016505112,3,1,0,1,1,2,86400,0,7,2,94.0
29,2.7180354051183317,1,0,1,1,0,2,300,1,7,1,76.0
43,1.5410956512267435,2,0,0,0,1,6,86400,1,4,1,57.0
13,1.7406667393671422,1,0,0,0,0,7,300,0,9,1,74.0
26,2.436589104652811,2,0,0,0,1,2,300,0,7,1,86.0
47,1.547228738987031,2,0,0,1,1,5,86400,0,8,0,87.0
8,1.5514493457455942,3,0,0,1,1,5,300,1,6,2,49.0
30,4.249809904927233,1,0,0,1,0,7,3600,0,5,0,90.0
33,3.618475506357162,2,0,0,1,0,5,300,0,6,2,82.0
49,2.4268679702044578,4,0,0,0,0,3,86400,0,6,2,66.0
38,1.8979337328028594,2,1,1,0,1,7,86400,0,2,2,100.0
27,3.0349071536852312,4,0,0,1,0,6,3600,0,5,2,87.0
41,1.5160384825630935,1,0,0,0,1,5,300,0,5,0,84.0
15,4.315241231574432,1,0,0,0,0,1,3600,0,8,2,67.0
10,2.7444453581668418,1,0,0,1,0,1,300,0,0,1,84.0
22,2.7070048657119985,2,0,1,0,0,4,3600,1,6,1,68.0
25,2.6717808227453466,0,0,0,1,0,4,86400,0,0,2,93.0
46,1.7079849911632943,2,0,0,0,1,6,86400,1,9,1,57.0
40,3.41496671937548,2,0,1,1,0,7,3600,0,3,1,100.0
45,3.6990108588850603,3,1,1,0,0,4,300,0,6,2,80.0
42,3.528376192764871,3,0,0,0,0,4,300,0,5,2,60.0
38,1.915306479988183,2,0,0,1,1,1,86400,1,5,2,49.0
21,3.2365205041067777,4,0,0,1,0,4,300,1,4,0,52.0
41,3.2084534525167614,3,0,1,1,0,1,3600,0,6,2,94.0
29,4.105232363824146,2,1,0,0,1,5,3600,0,8,2,100.0
42,2.637382975126941,0,0,0,0,0,5,300,0,5,0,72.0
16,2.614457830978303,4,0,0,1,0,6,86400,0,9,1,90.0
27,3.3555811761545566,1,0,0,0,0,3,86400,1,6,0,43.0
46,3.399217960498539,2,0,0,0,1,4,86400,0,8,1,85.0
26,2.907855681977371,2,0,1,1,1,5,86400,1,6,0,85.0
25,2.8291780869912633,4,0,0,0,1,5,86400,0,5,2,90.0
31,2.982443011913648,3,0,1,0,1,7,3600,0,2,0,100.0
35,4.083135898509935,3,0,0,0,1,6,300,0,0,2,77.0
10,2.88350070376173,3,0,0,1,0,2,3600,0,9,1,84.0
31,4.319795375909467,1,0,1,0,0,2,86400,0,8,2,84.0
44,3.012011290788978,4,0,0,1,0,6,86400,0,6,0,82.0
38,4.347602079542674,4,1,0,0,0,1,300,0,2,0,74.0
16,3.998495705607227,3,0,1,1,1,3,300,0,9,1,98.0
49,2.5872939678474873,3,0,0,0,1,7,300,0,8,2,82.0
11,4.090924263889848,0,0,0,0,0,7,3600,0,2,1,75.0
14,1.8301898526033455,0,0,0,1,0,6,300,0,2,2,89.0
49,4.275141526029044,2,0,0,1,1,2,3600,0,6,2,79.0
21,3.394930545248675,2,1,1,1,0,3,86400,0,1,1,100.0
30,1.6631722455669335,4,1,0,1,0,5,3600,0,9,1,100.0
25,3.4327701709524345,4,0,1,0,1,6,300,0,6,2,100.0
32,4.422742962434269,1,0,0,0,0,1,3600,0,6,1,62.0
6,1.7094019638438867,1,0,0,0,1,3,3600,1,0,2,53.0
47,3.164063129340259,0,0,0,1,1,2,3600,0,9,1,81.0
5,3.7433830492781173,2,1,1,0,0,5,300,0,1,1,87.0
40,3.930775760098594,0,0,0,1,0,6,3600,0,4,1,85.0
30,2.7414823959623877,0,0,1,0,1,7,300,0,3,0,100.0
33,2.112499677504729,2,0,0,1,0,4,3600,0,2,1,88.0
25,1.6270268363171514,1,0,1,0,0,7,3600,0,9,0,97.0
15,3.239178471291674,2,1,1,0,1,7,3600,0,7,2,100.0
44,2.8587332108028325,3,0,0,1,0,5,300,0,6,2,82.0
15,4.346233185449133,3,0,1,1,0,2,300,0,8,1,96.0
40,1.6818147231447294,3,0,0,1,0,6,300,0,2,0,79.0
43,3.5561860303380173,4,1,1,1,0,2,86400,0,9,2,94.0
44,1.5748986663601716,1,1,0,1,0,4,300,0,0,0,100.0
39,2.014302530131628,1,0,0,1,0,7,3600,1,8,0,60.0
38,2.8607369997685024,4,0,0,1,0,5,86400,0,8,2,85.0
28,2.8646173284086047,0,0,0,1,0,3,300,0,0,0,88.0
26,3.5571016288009316,3,0,0,0,1,3,300,1,7,0,48.0
9,4.23063910460327,3,0,0,0,1,5,86400,0,9,2,80.0
37,3.4170964767447627,0,0,0,1,0,3,86400,0,0,1,83.0
40,4.360605293554526,2,0,0,1,0,7,300,1,5,1,52.0
24,4.144846919633993,2,0,0,0,1,6,86400,1,8,0,60.0
23,3.2534993865923707,1,1,1,0,1,5,3600,0,2,1,100.0
39,4.001375852756482,4,0,1,1,1,5,3600,0,5,2,100.0
47,3.427732830970902,1,0,1,0,1,2,3600,0,2,2,100.0
21,1.7356734927711814,2,0,0,1,0,1,300,0,4,2,81.0
49,3.7216941697785297,0,0,0,1,0,2,3600,0,6,0,79.0
47,1.7847253238020386,1,0,1,0,1,3,86400,0,9,2,100.0
38,3.2822483417091375,3,1,1,1,1,1,3600,1,3,0,64.0
13,3.6079206175746865,3,0,1,1,0,5,86400,0,3,0,100.0
30,1.6995828246325657,0,1,0,1,0,3,3600,0,6,2,100.0
6,2.192383961779595,2,0,0,0,0,4,86400,0,4,2,73.0
13,4.24701669678495,3,0,1,0,0,3,3600,0,0,0,86.0
13,3.348943476698689,3,0,0,1,0,1,3600,0,9,2,79.0
44,2.238858056431595,4,0,0,0,1,1,3600,0,1,1,77.0
21,3.57203931344402,1,0,1,0,1,5,86400,0,5,0,100.0
5,3.290329259885069,2,1,0,0,1,6,86400,1,8,0,77.0
29,3.004727099753845,1,1,0,0,1,4,3600,0,6,2,100.0
47,4.428560924964251,2,1,0,0,0,5,86400,0,3,2,90.0
44,3.5503613322225265,3,1,1,0,1,4,86400,0,1,0,98.0
46,2.626323329003738,4,1,0,1,1,4,300,0,3,0,100.0
29,3.900220296230604,1,0,1,1,0,5,3600,0,4,0,100.0
43,4.153749878763563,3,0,0,0,1,7,86400,0,1,2,80.0
39,1.8756616785504943,2,0,0,1,0,3,86400,0,0,0,83.0
7,2.1016589335357994,1,0,0,0,1,2,86400,0,3,1,84.0
41,2.148681027383339,1,1,0,1,0,4,86400,1,5,1,78.0
48,3.573635428159621,3,0,0,0,0,7,300,0,0,2,62.0
48,3.30911866515985,1,0,0,0,0,1,86400,0,0,0,64.0
34,3.3569746940957645,4,1,0,1,0,5,86400,0,8,0,100.0
42,4.3223198990685034,4,0,0,0,0,6,300,0,4,1,62.0
38,3.8277345984219178,3,0,0,1,0,7,3600,0,1,0,80.0
16,1.8838107735353495,2,1,1,0,0,3,3600,0,1,2,93.0
23,2.542521247275543,3,1,0,0,0,7,300,0,3,2,92.0
41,2.806180938527207,4,0,0,1,0,4,3600,0,1,2,83.0
48,2.6878847662428145,0,1,0,1,1,6,3600,0,3,0,100.0
21,3.5079258274856375,0,1,0,0,1,7,300,0,5,0,100.0
14,4.175679309769688,1,1,0,0,1,3,86400,1,6,1,76.0
16,2.418154390568364,1,1,0,0,1,7,300,1,5,1,82.0
20,3.155631409263557,0,0,0,1,0,5,300,0,3,2,89.0
28,3.8682282657407567,4,0,1,0,0,6,300,0,9,0,87.0
23,2.748654176536048,1,0,1,0,0,1,300,0,2,0,89.0
12,2.0043543851978876,3,0,1,1,1,4,300,0,3,2,100.0
35,2.9248528957912447,3,0,0,0,1,4,86400,1,4,2,53.0
25,1.6656675622290855,4,0,0,0,0,6,3600,0,3,1,72.0
21,4.32715036200683,1,0,0,0,0,3,300,0,2,1,68.0
27,1.7244636155849191,3,0,0,1,1,5,86400,0,0,2,87.0
41,2.8153701457517344,1,0,0,0,0,7,300,0,2,0,72.0
20,3.0896437832655783,1,1,0,0,0,7,86400,0,4,1,97.0
10,4.455911496861857,3,0,1,1,1,2,3600,0,5,2,99.0
12,1.9980654709285823,0,0,0,0,0,4,86400,0,3,0,75.0
29,1.8432945558370757,3,0,0,0,1,7,86400,0,0,2,87.0
22,1.5261184411876307,4,0,0,0,0,1,3600,0,9,0,64.0
29,1.966714310607907,2,1,0,1,1,4,3600,0,6,1,100.0
16,2.121818937203003,3,0,1,1,1,4,86400,0,8,0,100.0
19,3.3917428247492767,1,0,0,0,0,2,300,0,5,0,68.0
30,2.1591203711742013,1,0,0,0,1,2,300,0,5,2,86.0
45,1.5615624441879756,3,0,0,0,1,5,3600,1,8,0,52.0
49,3.979855036507466,2,0,0,0,1,7,300,0,3,1,82.0
30,2.5967871030119003,3,0,0,1,0,7,3600,0,4,2,90.0
36,2.561090059742202,2,0,1,0,0,4,86400,0,4,2,93.0
14,2.4074370875037796,2,1,1,0,0,4,86400,0,4,2,98.0
20,4.426119831439262,4,0,0,1,1,3,300,1,7,2,48.0
11,2.0103462519278446,1,0,0,0,1,3,3600,0,0,2,91.0
21,4.194714191859705,1,0,0,1,0,7,300,0,9,2,87.0
27,3.8304099964196636,2,0,0,0,0,6,300,1,9,2,42.0
30,1.7294398664979393,1,0,1,1,1,6,86400,0,2,1,100.0
25,4.460187304502546,0,0,0,0,0,1,300,0,7,1,64.0
26,2.3140978906170315,2,1,1,1,0,7,86400,0,8,2,100.0
11,1.795748781067237,1,0,0,0,0,7,3600,0,1,0,77.0
18,3.9879427023772784,0,1,0,1,0,7,300,0,3,2,100.0
19,3.6200266010330995,4,0,0,0,1,1,86400,0,7,2,77.0
11,3.3516564176337025,1,1,0,1,0,3,300,0,4,2,100.0
13,1.9679425910967994,0,0,0,0,0,6,3600,1,0,0,47.0
12,2.9354883487678856,3,1,0,1,1,7,300,0,5,1,100.0
27,3.8416680806616412,3,0,0,1,0,1,300,0,8,0,74.0
33,2.4108718144315207,0,1,0,1,0,4,86400,0,8,0,100.0
22,2.4350694855451245,2,1,0,1,1,6,3600,0,0,0,100.0
35,1.5094227181443665,2,0,0,0,1,2,3600,0,3,0,81.0
34,2.0227302049361384,1,0,0,0,0,6,3600,0,0,2,75.0
43,4.126216875365503,3,1,0,1,0,4,300,0,6,1,95.0
39,2.825239474913121,2,0,0,0,0,3,86400,0,2,0,71.0
22,4.452703497703302,2,0,0,0,1,5,300,0,1,1,87.0
46,2.6871238907213777,3,1,1,0,0,5,300,0,7,2,87.0
43,3.645559364340724,4,0,0,0,0,3,300,0,8,2,58.0
21,2.3457571287141876,2,0,0,1,0,4,3600,0,6,1,93.0
18,2.5914289234228005,0,0,0,1,1,1,86400,0,5,2,87.0
35,2.0721779627726837,1,1,1,1,0,6,3600,0,9,1,100.0
28,2.541187105498185,2,0,0,0,0,6,300,0,5,0,77.0
39,3.1417125612619294,2,0,0,1,0,1,300,0,8,2,76.0
48,4.475318642937748,4,0,0,1,0,5,86400,1,4,2,50.0
49,3.4926051392153568,0,1,1,1,1,7,3600,0,4,1,100.0
38,2.097737863224942,1,0,0,1,1,7,300,0,1,2,87.0
7,1.6348843247746534,2,0,0,1,1,3,300,0,5,0,80.0
41,1.8790694439435318,1,0,1,0,1,7,86400,0,5,2,100.0
47,3.187665603819142,3,1,1,0,0,3,300,1,5,2,50.0
44,3.7954809864502987,2,1,0,0,1,7,3600,0,3,2,100.0
30,4.321257621902241,2,0,0,1,0,2,3600,1,6,1,54.0
27,1.5474695159904623,3,0,0,1,0,5,300,0,8,0,84.0
48,3.0682804246856095,4,1,1,1,1,3,300,0,0,0,95.0
43,2.91260206866953,2,0,0,1,1,2,300,0,2,2,81.0
19,3.4681650659271117,1,0,0,1,1,1,86400,0,9,2,84.0
8,3.1787365633960256,0,1,0,1,1,5,86400,0,8,1,100.0
33,3.5611174517474415,1,1,0,1,1,5,3600,1,4,0,75.0
26,3.474247754247571,4,0,0,0,0,3,3600,0,5,2,68.0
29,1.8510351745738385,0,0,0,0,1,3,300,0,7,0,85.0
17,3.8991537408561587,1,0,0,0,1,4,300,0,8,2,85.0
22,1.8696977271489745,1,0,0,0,1,7,300,0,7,2,89.0
37,3.5955918756274112,3,1,0,1,1,1,86400,0,2,1,92.0
20,2.7484361029218203,4,1,1,0,0,1,86400,0,9,0,87.0
49,3.0415522037297937,3,1,1,1,1,6,300,0,0,0,99.0
46,4.2098940431271314,0,0,0,0,0,2,300,0,4,2,61.0
48,4.16965117942046,3,0,0,0,1,2,3600,0,6,2,74.0
6,3.9535689169650885,4,0,0,1,0,4,86400,0,1,1,78.0
39,3.0304451413689697,2,0,0,1,0,6,300,0,0,2,84.0
46,3.708719430401499,2,1,0,0,0,1,86400,1,3,0,52.0
38,3.0386911665564282,0,0,0,1,0,7,300,0,2,1,84.0
34,4.108818247424333,2,0,0,0,0,7,300,0,3,0,67.0
17,2.7083274996987,3,0,0,1,0,7,3600,0,0,1,90.0
17,4.41070603324463,0,1,1,1,0,7,3600,0,1,0,100.0
22,4.296968274686632,4,1,1,0,0,2,3600,0,0,2,84.0
36,3.7248078583553568,0,1,0,1,0,1,300,1,2,0,64.0
36,2.338247652528216,0,0,0,1,0,7,3600,0,3,0,90.0
39,1.8949607663797752,1,0,0,1,1,1,300,1,0,1,46.0
43,4.064110350279592,1,0,0,1,0,6,86400,0,5,0,85.0
33,1.9959068584138837,0,0,0,0,0,2,86400,0,1,2,66.0
33,4.062782366992007,2,0,0,1,0,3,300,0,9,1,78.0
48,2.9722950201370812,1,0,1,1,0,3,3600,0,4,1,100.0
20,2.7196703514243126,4,0,0,1,1,6,3600,0,7,0,90.0
48,4.209572336503287,3,0,1,0,0,2,86400,0,3,1,79.0
14,3.3115529476208336,1,0,0,1,0,4,300,0,4,2,87.0
34,3.229842021389153,0,0,0,1,0,5,300,0,8,0,84.0
29,3.176297833873193,2,0,0,1,1,6,300,0,1,2,89.0
43,2.6135085480585944,3,0,0,0,1,1,86400,0,1,0,77.0
24,3.8569293105873816,1,0,1,0,0,6,86400,0,5,0,95.0
9,2.258395332047319,2,0,0,0,0,5,3600,1,5,1,45.0
5,4.316684880123825,2,1,0,0,0,6,300,1,2,1,57.0
34,4.1819556151408825,2,1,0,1,1,2,300,0,8,1,96.0
7,2.5124409770246947,0,0,0,1,0,1,300,0,0,0,79.0
49,3.688391309494991,4,0,0,1,0,5,300,0,2,1,77.0
18,3.2196695833487743,2,0,0,1,0,7,86400,0,7,2,92.0
34,2.512947905997704,3,1,1,0,0,3,3600,0,7,1,86.0
8,4.46556494398634,1,1,0,0,0,4,86400,0,3,2,88.0
22,1.5757120375447926,3,0,0,1,0,6,3600,0,7,1,87.0
41,2.25793809186386,0,0,0,1,0,6,300,0,9,0,87.0
29,3.060222183333451,0,0,0,1,0,5,300,0,7,1,89.0
5,3.0658590104356915,3,0,0,0,0,4,300,0,0,2,62.0
19,3.266799224836692,4,0,1,1,0,6,300,0,2,2,100.0
13,3.7550285160687578,0,0,0,0,1,3,300,0,0,1,83.0
19,3.3704334915578893,0,0,0,1,1,5,86400,0,1,2,92.0
28,3.300844381584111,3,0,0,1,1,2,3600,0,3,0,81.0
8,1.6605433887391299,0,1,1,1,1,1,86400,0,2,1,99.0
16,2.629590863367895,4,1,1,0,0,3,300,0,5,2,88.0
41,2.196167219103468,4,0,0,1,0,4,3600,0,4,1,83.0
41,2.296110334805926,4,0,0,0,1,4,3600,0,4,1,83.0
47,3.1630124230210344,1,0,0,0,0,3,300,0,9,1,65.0
10,2.0985159447888253,4,0,1,1,0,7,3600,0,6,1,100.0
43,2.3818473030506926,4,0,0,0,0,2,86400,0,6,1,64.0
28,2.21125412555202,1,0,0,1,0,6,86400,1,8,0,65.0
15,4.345508829654584,2,1,0,0,1,2,86400,0,7,1,100.0
17,4.333997196513286,0,0,0,1,0,6,86400,0,2,0,90.0
38,3.329824675788155,4,0,0,1,1,6,3600,1,1,1,52.0
29,4.273567406195699,0,0,1,0,0,4,86400,1,0,2,63.0
11,3.8574379364051197,3,0,0,1,0,6,3600,0,9,1,85.0
8,3.269843648405426,0,0,1,1,0,3,300,0,5,1,100.0
12,1.519305634490387,1,1,0,1,0,7,86400,0,3,2,100.0
24,3.817548858238212,0,1,1,1,1,6,300,0,2,0,100.0
33,3.6074650247654065,0,0,1,1,0,3,86400,0,1,0,100.0
49,3.345760959847242,0,0,0,0,0,1,300,0,1,0,61.0
14,3.781272935047415,2,1,1,0,0,4,300,0,3,0,90.0
47,3.038766494324297,2,0,0,0,0,2,300,0,0,2,63.0
38,3.6122498139640173,3,1,0,1,0,5,300,0,5,0,97.0
30,4.3055162601794805,1,0,0,1,1,2,300,1,9,0,51.0
45,2.6274150475382587,0,0,1,1,0,2,3600,0,4,0,100.0
7,3.6243655047018764,0,0,1,1,1,7,3600,0,9,0,100.0
10,2.927063454032876,0,0,0,1,0,5,86400,0,8,0,95.0
9,3.5231989554419445,0,1,0,0,0,7,3600,0,1,1,90.0
9,3.7886800066630926,2,0,0,0,0,4,300,0,8,1,65.0
27,1.6363575013073879,3,0,1,1,0,6,3600,0,8,0,100.0
13,3.4398013318459855,4,0,0,0,1,1,3600,0,9,2,79.0
39,2.180223553220834,1,1,0,1,1,2,300,0,8,2,100.0
24,3.5100976134227,0,0,0,0,1,7,3600,0,9,1,90.0
46,2.9049905578014403,3,1,0,0,1,6,300,0,9,2,100.0
39,3.8206582255946615,4,0,0,1,0,2,3600,1,3,1,44.0
22,1.8702024456167892,3,0,0,0,1,4,300,0,4,0,82.0
21,3.3789670549685855,2,0,0,1,1,4,86400,0,7,0,90.0
28,2.3354121867826567,4,0,1,0,1,3,3600,0,7,2,100.0
7,4.058945985991775,3,0,0,1,0,4,86400,0,0,2,78.0
36,4.285150516908923,2,0,1,1,0,4,300,0,9,2,100.0
39,4.489194881037166,3,0,0,1,0,2,300,0,0,0,71.0
42,3.8880222072818498,3,0,0,1,0,1,86400,0,9,0,72.0
17,3.7612022112840138,4,0,0,0,0,7,300,0,5,2,67.0
29,2.146502276602653,2,0,1,0,1,2,300,0,6,2,100.0
13,2.5080211769703262,0,1,1,0,0,7,300,1,1,2,67.0
8,2.8970476252868385,1,0,0,1,0,6,300,0,1,2,87.0
18,3.820143143346749,4,1,0,1,0,7,300,0,4,1,100.0
41,4.244897595233906,2,0,0,0,1,4,300,0,8,2,80.0
38,2.067417300068954,3,0,0,1,0,3,300,0,4,2,78.0
15,4.267102454010309,2,0,1,0,1,1,300,0,7,1,99.0
45,3.586873957062174,1,0,0,0,1,3,86400,1,7,1,51.0
7,3.3323121920551158,1,0,0,1,1,5,3600,0,4,1,87.0
32,2.0995238138458188,0,0,0,0,0,3,300,0,7,1,68.0
33,1.6665750984274517,0,0,1,0,0,3,86400,0,7,2,88.0
13,3.20539469552382,1,0,0,1,1,6,300,1,4,0,59.0
7,3.4545470499866773,4,1,0,1,1,4,3600,0,4,0,100.0
29,2.1323443480640645,4,1,0,0,1,6,300,0,3,0,100.0
38,3.169368617476369,3,0,0,1,0,4,86400,0,0,0,80.0
16,4.069480208287721,0,0,0,1,0,6,86400,0,8,0,90.0
46,4.00519783636506,3,1,1,0,0,4,3600,0,1,0,83.0
13,4.282065541758891,0,1,0,1,1,7,300,0,0,1,100.0
19,2.597657428670641,1,0,0,0,1,4,86400,0,5,1,93.0
44,2.454148717652756,4,0,0,0,0,4,3600,0,4,0,68.0
29,3.748278017942426,4,1,0,0,0,3,3600,0,0,2,86.0
9,2.793337215291015,1,1,0,1,0,5,300,0,6,2,100.0
15,1.7626459920833417,3,0,0,0,1,4,86400,0,6,0,85.0
38,2.348403392011499,3,0,0,0,0,5,300,0,2,2,67.0
28,2.7557468565944676,2,1,0,0,0,5,300,0,7,1,97.0
19,2.377549276428756,0,1,0,0,0,2,300,0,5,1,91.0
42,2.496616712841965,3,1,0,1,0,2,86400,0,3,2,99.0
12,2.3813277185231723,1,1,0,0,1,1,3600,0,9,0,100.0
9,1.6244975015492384,3,0,0,1,1,7,300,0,9,1,79.0
30,3.411284102473328,4,1,0,1,1,6,300,0,9,2,100.0
22,3.291877261060408,0,0,0,1,1,2,86400,0,2,2,86.0
10,3.460150495436042,2,1,0,0,0,4,300,0,0,1,92.0
41,2.0769296881008823,0,0,0,0,1,5,3600,0,1,1,90.0
17,2.3869636248374557,4,1,1,0,1,6,300,0,1,0,100.0
32,3.358847780834767,4,0,0,1,1,1,3600,0,4,2,74.0
9,3.2988827053797642,4,0,0,0,0,2,300,0,3,0,58.0
17,3.0189909280628036,4,0,0,1,1,3,300,0,1,1,80.0
21,2.551239750030592,1,0,0,0,1,7,300,0,8,2,92.0
44,4.23879301432407,2,1,1,0,0,6,3600,1,6,1,60.0
49,2.5193107268965313,4,1,0,0,0,1,300,1,7,1,49.0
36,2.866857469311755,4,0,0,0,1,4,300,0,7,1,80.0
33,3.534341492862626,3,0,0,1,1,6,300,1,1,0,47.0
7,3.1290642926002925,2,1,0,0,0,5,3600,0,4,1,92.0
44,2.5406579290931566,0,1,0,1,0,4,300,1,2,0,75.0
38,2.8069343713695294,2,1,0,1,0,4,86400,0,9,1,100.0
44,3.8834424535605185,2,1,0,1,0,6,3600,1,8,1,75.0
31,2.3343874664598374,2,1,0,0,1,3,86400,0,8,2,100.0
17,1.9267657193304464,4,0,0,1,0,3,300,0,5,1,80.0
49,2.439489605489331,4,1,1,0,0,6,3600,0,3,2,90.0
37,4.048602646463704,1,0,0,1,1,6,3600,0,7,2,85.0
10,1.7669691445690399,0,1,0,0,0,6,300,0,4,0,94.0
28,4.475088220117355,3,1,0,0,1,7,86400,1,2,2,75.0
23,3.1230086967829873,2,0,0,1,0,7,3600,0,7,2,92.0
